Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (Â°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (Â°C),Cruise (),DV Position (%),EOI Actual (Â°),EOI Limit (Â°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (Â°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (Â°C),Ign Table (Â°),Ign Avg (Â°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (Â°),Intake Flow Fact (),Knock Avg (Â°),Knock Cyl 1 (Â°),Knock Cyl 2 (Â°),Knock Cyl 3 (Â°),Knock Cyl 4 (Â°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (Â°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (Â°),SOI Limit (Â°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (Â°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),Misfire Carb A 1 (),Misfire Carb A 2 (-),Misfire Carb A 3 (-),Misfire Carb A 4 (-),Misfire Sum (),CPU Load (%),Fuel Flow HPFP (mg/stk),Fuel Flow LPFP (g/min),Fuel Level Pct (%),Knock Retard Now (-),Leak Upthrottle Now (-),Misfire Now (-),Oil fill level (mm),SP / PUT (),Turbo Protection Status (),Torque Max (Nm),mil_last (-),mil_new (-),lih_tqi_last (-),lih_tqi_new (-),tqi_mon_1_last (-),tqi_mon_1_new (-),pos_tqi_mon_1_new (-),pos_tqi_new (-),pos_lih_tqi_new (-),pos_mil_new (-),cumulative_new_trigger (-),tq_prot_last (-),tq_prot_new (-),Power Class (-),SimosTools [R1.35:2024_3_14:MWB_A.bin]
1714.362,-0.0012678433,1.8928707,1.3402774,1.606522,100.40712,23.308264,13.252803,21.196156,435.3349,185.50752,50.401,30.939,6.209,18.96,31.588,2.0,93.23752,0.0,0.0,402.75,192.0,3050.0,0.0,-9.640625,0.83081055,296.5628,21595.172,21509.203,1100.0834,649.80804,129.20338,114.43062,0.0,-0.1436255,5.0,81.19507,35.338573,-5.9999924,-4.874994,5.572,0.0,3.1484375,0.59539795,-0.37593985,-1.4999813,0.0,0.0,0.0,0.84277344,0.8486328,80.921936,2.3437495,246.09456,293.05008,0.0,99.99994,99.90234,0.0,246.21532,248.87695,505.5,649.875,-2.6148999,397.21875,0.0,799.875,79.82713,89.99995,163.06763,1.0,124.53,178.625,10.043335,0.7873535,72.595215,85.28595,3.046875,124.68,124.45,123.18,123.56,0.0,0.0,0.0,0.0,0.0,62.5,129.20338,701.4275,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,842.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.391,-0.0010142747,1.9196483,1.3415523,1.6064371,100.40689,23.308264,13.249619,21.135931,438.89355,187.82452,50.401,30.969,6.209,18.96,31.588,2.0,93.23663,0.0,0.0,402.375,192.0,3053.0,0.0,-9.609375,0.8331299,297.392,21598.357,21509.203,1100.0834,649.80804,129.71205,115.08766,0.0,-0.27115035,5.0,81.40564,35.33855,-5.9999924,-4.874994,5.58,0.0,3.1015625,0.59729004,-0.37593985,-1.4999813,0.0,0.0,0.0,0.84472656,0.8486328,80.84564,2.3437495,246.34882,292.99127,0.0,99.99994,99.90234,0.0,246.50551,249.01791,505.5,649.875,-2.56067,409.34375,0.0,800.09375,79.82713,89.99995,163.08594,0.0,124.89,179.1875,10.076904,0.45166016,72.52197,84.90448,3.0419922,124.72,124.91,123.37,122.95,0.0,0.0,0.0,0.0,0.0,62.5,129.71205,699.52014,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,842.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.425,-8.1141974E-4,1.9491094,1.3421237,1.606098,100.40668,23.308264,13.241529,21.172848,441.58392,189.16174,50.401,31.0,6.209,18.96,31.588,2.0,93.23592,0.0,0.0,401.25,192.375,3055.0,0.0,-9.515625,0.8340454,297.71536,21581.375,21509.203,1100.0834,649.80804,129.64847,114.812126,0.0,-0.21692038,5.0,81.378174,35.33853,-5.9999924,-4.4999943,5.636,0.0,2.6328125,0.59906006,-0.37593985,-1.4999813,0.0,0.0,0.0,0.8457031,0.8486328,80.96008,2.3437495,246.22556,292.55603,0.0,99.99994,99.90234,0.0,246.38112,249.14229,505.5,649.875,-2.517286,410.1875,0.0,800.09375,79.82713,89.99995,163.07983,0.0,124.96,179.71875,10.113525,1.0192871,72.51587,85.502625,3.0419922,124.96,124.96,123.69,123.59,0.0,0.0,0.0,0.0,0.0,62.5,129.64847,702.38116,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,842.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.453,0.019350864,1.9608939,1.345755,1.6056741,100.406494,23.308264,13.224149,21.154993,445.38174,190.9136,50.401,31.029,6.209,18.96,31.588,2.0,93.23535,0.0,0.0,401.25,192.375,3064.0,0.0,-9.3046875,0.8373413,298.87622,21588.805,21509.203,1100.0834,649.80804,129.9664,115.341995,0.0,-0.17353654,5.0,81.5094,35.338512,-5.624993,-4.4999943,5.636,0.0,2.625,0.60406494,-0.37593985,-1.4999813,0.0,0.0,0.0,0.84472656,0.8486328,80.91278,2.3437495,246.17851,291.72144,0.0,99.99994,99.90234,0.0,246.38112,249.28325,505.5,649.875,-2.482579,409.125,0.0,800.09375,79.82713,89.99995,163.11646,0.0,125.24,181.21875,10.1623535,1.1352539,72.42432,85.539246,3.0371094,125.12,125.25,123.56,123.41,0.0,0.0,0.0,0.0,0.0,62.5,129.9664,701.189,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,842.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.482,0.035480693,1.9468576,1.2379078,1.6420444,100.40716,23.308264,13.22956,21.148073,444.95807,191.29388,50.401,31.063,6.209,18.96,31.588,2.0,93.23489,0.0,0.0,401.625,192.375,3068.0,0.0,-9.0390625,0.859375,306.7451,21483.201,21509.203,1100.0834,649.80804,120.08963,104.23593,0.0,-0.13882947,5.0,77.438354,35.338497,-6.7499914,-4.4999943,5.616,0.0,3.0,0.4033203,-0.37593985,-1.4999813,0.0,0.0,0.0,0.84375,0.8486328,78.57361,2.3437495,245.93611,325.70172,0.0,99.99994,99.90234,0.0,245.98312,249.46567,505.5,649.875,-2.6110632,398.375,0.0,800.09375,79.82713,89.99995,162.02393,0.0,125.26,121.0,8.148193,2.658081,72.3999,85.5484,3.0419922,125.53,125.63,124.07,124.02,0.0,0.0,0.0,0.0,0.0,62.695312,120.08963,642.7765,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,842.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.51,0.028384555,1.9224931,1.2497362,1.64179,100.40775,23.308264,13.2274885,21.112818,442.6299,190.54141,50.401,31.091,6.209,18.96,31.588,2.0,93.23453,0.0,0.0,400.875,189.0,3061.0,0.0,-8.7421875,0.8400879,299.85464,21460.912,21509.203,1100.0834,649.80804,122.484634,106.07988,0.0,-0.26731372,5.0,78.4256,35.33848,-6.7499914,-7.124991,5.624,0.0,2.828125,0.42718506,-0.37593985,-1.4999813,0.0,0.0,0.0,0.84375,0.8486328,78.6026,2.3437495,248.3061,325.91034,0.0,99.99994,99.90234,0.0,248.30482,249.58174,505.5,649.875,-2.7138507,376.40625,0.0,809.09375,79.82713,89.99995,163.031,0.0,125.72,128.15625,8.215332,-0.076293945,72.509766,83.02765,3.0322266,125.63,125.73,123.92,123.65,0.0,0.0,0.0,0.0,0.0,62.695312,122.484634,643.49176,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.539,0.022707645,1.9127474,1.2481457,1.6418749,100.40829,23.308264,13.237758,21.456573,439.25824,188.65855,50.401,31.12,6.209,18.96,31.588,2.0,93.23424,0.0,0.0,411.375,189.0,3063.0,0.0,-8.4375,0.84155273,300.39362,21529.37,21509.203,1100.0834,649.80804,121.93357,106.35541,0.0,-0.3701012,5.0,78.19824,35.338467,-6.7499914,-7.87499,5.084,0.0,2.78125,0.42614746,-0.37593985,-1.4999813,0.0,0.0,0.0,0.85546875,0.8486328,78.611755,2.3437495,248.17616,326.0013,0.0,99.99994,99.90234,0.0,248.27165,249.57346,505.5,649.875,-2.7960806,375.9375,0.0,800.28125,79.82713,89.99995,162.92725,0.0,125.77,127.84375,8.236694,0.024414062,72.47925,83.10089,3.0273438,125.84,126.02,124.39,124.21,0.0,0.0,0.0,0.0,0.0,62.695312,121.93357,643.73016,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.572,-0.001833884,1.890099,1.2504194,1.6428499,100.40877,23.308264,13.256664,21.43765,439.93512,189.07272,50.401,31.148,6.209,18.96,31.588,2.0,93.23401,0.0,0.0,411.0,189.375,3090.0,0.0,-8.0859375,0.84191895,300.51797,21581.375,21513.98,1100.0834,649.80804,121.10698,106.14346,0.0,-0.45233107,5.0,77.37427,35.338455,-6.7499914,-7.4999905,5.076,0.0,2.8046875,0.44622803,-0.37593985,-1.4999813,0.0,0.0,0.0,0.87597656,0.8486328,78.94592,2.3437495,247.72887,324.8235,0.0,99.99994,99.90234,0.0,247.80733,249.79733,505.5,649.875,-2.5493646,379.40625,0.0,800.0,79.82713,89.99995,162.90894,0.0,125.84,133.875,8.255005,1.0620117,72.17407,83.888245,3.0175781,125.59,125.73,124.25,124.16,0.0,0.0,0.0,0.0,0.0,62.695312,121.10698,652.0748,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.602,-0.021467106,1.8435397,1.2498907,1.6428074,100.410034,23.308264,13.252321,21.372576,436.21655,189.12714,50.401,31.177,6.209,18.96,31.588,2.0,93.233826,0.0,0.0,411.0,189.75,3088.0,0.0,-7.703125,0.8467407,302.24268,21493.814,21518.756,1100.0834,649.80804,124.11664,107.754265,0.0,-0.20561504,5.0,78.6087,35.338444,-6.374992,-7.87499,5.076,0.0,2.796875,0.4397583,-0.37593985,-0.74999064,0.0,0.0,0.0,0.8857422,0.8486328,79.45099,2.3437495,247.72491,325.0224,0.0,99.99994,99.90234,0.0,247.82391,249.99634,505.5,649.875,-2.1957417,370.375,0.0,800.09375,79.82713,89.99995,162.89673,0.0,126.33,131.9375,8.276367,0.9185791,72.23511,83.82721,3.0126953,126.26,126.41,124.78,124.39,0.0,0.0,0.0,0.0,0.0,62.695312,124.11664,664.711,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.63,-0.037173685,1.787416,1.2526503,1.6426377,100.41117,23.308264,13.249281,21.371838,430.33044,186.45438,50.401,31.21,6.209,18.96,31.588,2.0,93.23367,0.0,0.0,408.75,189.75,3084.0,0.0,-7.3359375,0.8477783,302.6075,21458.26,21523.531,1100.0834,649.80804,125.32474,108.8352,0.0,0.14800787,5.0,79.104614,35.338432,-6.7499914,-7.87499,5.176,0.0,2.8515625,0.44091797,-0.37593985,-0.74999064,0.0,0.0,0.0,0.88378906,0.8486328,79.470825,2.3437495,247.86406,324.3375,0.0,99.99994,99.90234,0.0,247.95656,250.08754,505.5,649.875,-1.7565933,376.71875,0.0,800.0,79.82713,89.99995,162.95776,0.0,126.45,132.28125,8.300781,0.48217773,72.29614,83.47015,2.9956055,126.35,126.35,124.88,124.58,0.0,0.0,0.0,0.0,0.0,62.695312,125.32474,665.18787,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.662,-0.029738948,1.7837164,1.2550943,1.6430194,100.41219,23.308264,13.253012,21.391876,424.32913,183.61597,50.401,31.24,6.209,18.96,31.588,2.0,93.23355,0.0,0.0,407.625,189.75,3094.0,0.0,-7.09375,0.8491211,303.08014,21506.55,21528.309,1100.0834,649.80804,125.070404,109.15312,0.0,0.5871562,5.0,78.99933,35.338425,-6.7499914,-7.87499,5.248,0.0,2.828125,0.44903564,-0.37593985,-0.74999064,0.0,0.0,0.0,0.88183594,0.8486328,79.84314,2.3437495,247.67276,323.54697,0.0,99.99994,99.90234,0.0,247.79076,250.21191,505.5,649.875,-1.4052747,377.09375,0.0,799.875,79.82713,89.99995,162.93945,0.0,126.52,134.71875,8.352661,0.93078613,72.18628,83.86688,2.993164,126.51,126.65,125.06,124.82,0.0,0.0,0.0,0.0,0.0,62.695312,125.070404,674.48615,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.691,-0.023791159,1.7822366,1.2538848,1.6431041,100.412285,23.308264,13.249764,21.364107,427.60242,185.63237,50.401,31.268,6.209,18.96,31.588,2.0,92.93271,0.0,0.0,407.25,189.75,3097.0,0.0,-6.953125,0.84521484,302.68213,21397.762,21533.084,1100.0834,649.80804,126.63882,108.98357,0.0,0.9384748,5.0,79.64325,35.338417,-6.7499914,-7.87499,5.236,0.0,2.7734375,0.45819092,-0.37593985,-0.74999064,0.0,0.0,0.0,0.87597656,0.8486328,79.89044,2.3437495,247.53593,323.66006,0.0,99.99994,99.90234,0.0,247.66637,250.36946,505.5,649.875,-1.1242198,373.65625,0.0,800.0,79.82713,89.99995,162.90283,0.0,126.7,137.46875,8.401489,0.9246826,72.180176,83.921814,2.993164,126.75,126.6,125.35,125.06,0.0,0.0,0.0,0.0,0.0,62.695312,126.63882,675.6783,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.723,-0.019032927,1.7816446,1.2523383,1.6432736,100.41237,23.308264,13.2416315,21.344246,427.84735,185.9188,50.401,31.3,6.209,18.96,31.588,2.0,92.69203,0.0,0.0,407.25,189.75,3101.0,0.0,-6.84375,0.8434448,302.707,21465.69,21537.86,1100.0834,649.80804,125.515495,109.216705,0.0,1.2195297,5.0,79.182434,35.33841,-6.7499914,-7.87499,5.236,0.0,2.7265625,0.4658203,-0.37593985,-0.74999064,0.0,0.0,0.0,0.87402344,0.8486328,79.84314,2.3437495,247.31679,323.58038,0.0,99.99994,99.90234,0.0,247.43419,250.46896,505.5,649.875,-0.89937586,367.75,0.0,799.875,79.82713,89.99995,162.81128,0.0,127.04,139.75,8.468628,1.5930176,72.143555,84.62677,2.9980469,126.85,127.05,125.3,125.16,0.0,0.0,0.0,0.0,0.0,62.695312,125.515495,674.48615,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.751,-0.015226342,1.7814078,1.2493967,1.6434432,100.412445,23.308264,13.253517,21.312443,427.8901,186.17754,50.401,31.329,6.209,18.96,31.588,2.0,92.49949,0.0,0.0,406.5,189.75,3106.0,0.0,-6.6484375,0.8400879,302.17633,21554.31,21542.637,1100.0834,649.80804,124.37097,108.60206,0.0,1.4443736,5.0,78.6087,35.3384,-6.7499914,-7.87499,5.28,0.0,2.734375,0.47424316,-0.37593985,-0.74999064,0.0,0.0,0.0,0.8691406,0.84765625,79.99573,2.3437495,246.47722,323.4073,0.0,99.99994,99.90234,0.0,246.5221,250.60164,505.5,649.875,-0.7195007,367.65625,0.0,800.0,79.82713,89.99995,162.4939,0.0,127.11,142.28125,8.560181,3.8452148,72.10083,86.946106,2.9980469,127.05,126.89,125.97,125.39,0.0,0.0,0.0,0.0,0.0,62.695312,124.37097,678.30084,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.782,-0.012181073,1.7813132,1.2514989,1.6439095,100.41168,23.308264,13.250118,21.19075,428.07944,186.56023,50.401,31.361,6.209,18.96,31.588,2.0,92.34546,0.0,0.0,406.125,189.75,3118.0,0.0,-6.6328125,0.838501,302.25925,21478.424,21547.412,1100.0834,649.80804,125.19757,108.432495,0.0,1.6242487,5.0,78.94745,35.338398,-6.7499914,-7.87499,5.284,0.0,2.75,0.4864502,-0.37593985,-0.74999064,0.0,0.0,0.0,0.86816406,0.84765625,79.80499,2.3437495,246.58879,323.0667,0.0,99.99994,99.90234,0.0,246.67134,250.75089,505.5,649.875,-0.57560056,373.5625,0.0,799.875,79.82713,89.99995,162.57324,0.0,127.29,145.9375,8.636475,3.768921,71.97876,86.83014,3.022461,127.19,127.34,125.69,125.59,0.0,0.0,0.0,0.0,0.0,63.867188,125.19757,673.5325,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.81,-0.009744859,1.7812753,1.2490128,1.6437824,100.410995,23.308264,13.23602,21.207037,428.07904,187.28084,50.401,31.389,6.209,18.96,31.588,2.0,92.22223,0.0,0.0,406.5,189.75,3115.0,0.0,-6.7421875,0.83703613,302.07684,21493.814,21552.188,1100.0834,649.80804,124.79487,108.13577,0.0,1.7681489,5.0,78.78265,35.338394,-6.374992,-7.87499,5.224,0.0,2.7578125,0.4854126,-0.37593985,-0.74999064,0.0,0.0,0.0,0.86621094,0.84765625,79.8233,2.3437495,246.53459,323.61456,0.0,99.99994,99.90234,0.0,246.58842,250.87526,505.5,649.875,-0.46048045,373.71875,0.0,800.0,79.82713,89.99995,162.53662,0.0,127.51,145.625,8.728027,4.0649414,72.039795,87.27875,3.0517578,127.49,127.3,126.26,126.11,0.0,0.0,0.0,0.0,0.0,63.867188,124.79487,674.00934,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.839,-0.0077958875,1.7812601,1.2519644,1.6436976,100.410385,23.308264,13.232011,21.199263,428.8191,187.42409,50.401,31.42,6.209,18.96,31.588,2.0,92.12365,0.0,0.0,407.25,189.75,3113.0,0.0,-6.921875,0.8357544,301.92758,21455.074,21556.965,1100.0834,649.80804,126.045364,108.8352,0.0,1.8832691,5.0,79.29535,35.33839,-6.7499914,-7.87499,5.22,0.0,2.828125,0.4902954,-0.37593985,-0.74999064,0.0,0.0,0.0,0.8691406,0.84765625,80.05371,2.3437495,246.94452,323.21307,0.0,99.99994,99.90234,0.0,247.09424,250.96648,505.5,649.875,-0.36838436,373.65625,0.0,799.875,79.82713,89.99995,162.75635,0.0,127.58,147.09375,8.795166,2.7374268,72.076416,86.0733,3.0664062,127.7,127.64,126.32,125.97,0.0,0.0,0.0,0.0,0.0,63.867188,126.045364,679.7314,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.872,-0.02623671,1.7625041,1.2553518,1.6442486,100.409836,23.308264,13.229204,21.258814,428.68033,187.24315,50.401,31.448,6.209,18.96,31.588,2.0,92.044785,0.0,0.0,407.25,189.75,3128.0,0.0,-7.265625,0.83673096,302.29242,21495.938,21593.58,1100.0834,649.80804,125.8758,109.2379,0.0,1.9753652,5.0,79.226685,35.338387,-6.7499914,-7.87499,5.22,0.0,2.8515625,0.5007324,-0.37593985,-0.74999064,0.0,0.0,0.0,0.8691406,0.84765625,80.2063,2.3437495,247.20616,322.95502,0.0,99.99994,99.90234,0.0,247.343,251.12401,505.5,649.875,-0.2947075,367.25,0.0,800.0,79.82713,89.99995,162.87842,0.0,127.89,150.21875,8.865356,2.355957,71.917725,85.609436,3.071289,127.85,127.55,126.56,126.71,0.0,0.0,0.0,0.0,0.0,63.867188,125.8758,683.5461,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.902,-0.04098937,1.7362516,1.2567816,1.6444182,100.40933,23.308264,13.22724,21.296844,425.94296,186.94397,50.401,31.477,6.209,18.96,31.588,2.0,91.98169,0.0,0.0,405.75,189.75,3132.0,0.0,-7.4921875,0.838501,302.93918,21475.24,21593.58,1100.0834,649.80804,127.31705,109.57702,0.0,2.049042,5.0,79.8172,35.338383,-6.7499914,-7.87499,5.264,0.0,2.8984375,0.50177,-0.37593985,-0.74999064,0.0,0.0,0.0,0.86328125,0.84765625,80.28259,2.3437495,247.55016,323.00803,0.0,99.99994,99.90234,0.0,247.66637,251.28156,505.5,649.875,-0.23576601,373.34375,0.0,800.09375,79.82713,89.99995,163.03711,0.0,128.13,150.53125,8.950806,2.0019531,71.89331,85.31647,3.0688477,128.18,128.09,126.71,126.35,0.0,0.0,0.0,0.0,0.0,63.867188,127.31705,685.4534,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.931,-0.032791495,1.7257507,1.2595553,1.6443335,100.408875,23.308264,13.225864,21.346817,422.374,185.61462,50.401,31.51,6.209,18.96,31.588,2.0,91.93121,0.0,0.0,405.375,189.75,3130.0,0.0,-7.8984375,0.83929443,303.2128,21422.174,21593.58,1100.0834,649.80804,128.292,110.043304,0.0,2.1079836,5.0,80.21698,35.33838,-6.7499914,-7.87499,5.308,0.0,2.8203125,0.5009155,-0.37593985,-0.74999064,0.0,0.0,0.0,0.8642578,0.84765625,80.17731,2.3437495,247.9247,322.91696,0.0,99.99994,99.90234,0.0,248.03949,251.36447,505.875,649.875,-0.1886128,374.15625,0.0,799.875,79.82713,89.99995,163.1836,0.0,128.33,150.28125,9.033203,1.6143799,71.936035,85.04791,3.0664062,128.14,128.09,126.81,127.1,0.0,0.0,0.0,0.0,0.0,63.867188,128.292,682.8308,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.959,-0.026233196,1.7215502,1.259178,1.6446725,100.40846,23.308264,13.236621,21.401213,423.018,185.77892,50.401,31.54,6.209,18.96,31.588,2.0,91.89084,0.0,0.0,405.0,189.75,3139.0,0.0,-8.1875,0.8401489,303.5196,21531.492,21635.504,1100.0834,649.80804,127.84692,109.47104,0.0,2.1551368,5.0,79.541016,35.338375,-6.7499914,-7.87499,5.3,0.0,2.546875,0.5039673,-0.37593985,-0.74999064,0.0,0.0,0.0,0.8613281,0.8466797,80.426025,2.3437495,247.93375,323.07623,0.0,99.99994,99.90234,0.0,248.09753,251.50543,505.875,649.875,-0.15089025,374.40625,0.0,799.875,79.82713,89.99995,163.22632,0.0,128.33,151.1875,9.091187,1.776123,71.850586,85.2005,3.0664062,128.39,128.24,127.1,126.89,0.0,0.0,0.0,0.0,0.0,63.867188,127.84692,689.0297,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714.991,-0.020986557,1.7198701,1.2601305,1.6446301,100.4081,23.308264,13.232431,21.40258,422.92612,186.27264,50.401,31.569,6.209,18.96,31.588,2.0,91.858536,0.0,0.0,405.0,189.75,3141.0,0.0,-8.359375,0.8413696,304.3073,21478.424,21635.504,1100.0834,649.80804,129.1186,110.08569,0.0,2.1928592,5.0,80.06134,35.33837,-6.7499914,-7.87499,5.3,0.0,2.7578125,0.5032959,-0.37593985,-0.74999064,0.0,0.0,0.0,0.8613281,0.8466797,80.45349,2.3437495,248.40349,323.9557,0.0,99.99994,99.90234,0.0,248.55359,251.62152,505.875,649.875,-0.1207122,374.25,0.0,800.0,79.82713,89.99995,163.3728,0.0,128.66,151.0,9.146118,1.5838623,71.83838,85.03876,3.0664062,128.59,128.65,127.15,127.39,0.0,0.0,0.0,0.0,0.0,63.867188,129.1186,689.74493,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,833.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1715.025,-0.016789246,1.719198,1.2633322,1.6450541,100.407776,23.308264,13.2236395,21.470776,423.22293,186.52214,50.401,31.597,6.209,18.96,31.588,2.0,91.832695,0.0,0.0,405.0,189.75,3149.0,0.0,-8.40625,0.84106445,304.19952,21534.145,21635.504,1100.0834,649.80804,128.75829,110.191666,0.0,2.2230372,5.0,79.91333,35.338367,-6.7499914,-7.87499,5.312,0.0,3.078125,0.510376,-0.37593985,-0.74999064,0.0,0.0,0.0,0.859375,0.8466797,80.625916,2.3437495,249.07686,323.41003,0.0,99.99994,99.90234,0.0,249.17548,251.76248,505.875,649.875,-0.09656976,368.46875,0.0,799.875,79.82713,89.99995,163.67188,0.0,128.71,153.125,9.197998,0.6591797,71.77124,84.11102,3.071289,128.8,128.54,127.55,127.3,0.0,0.0,0.0,0.0,0.0,63.867188,128.75829,694.0365,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,834.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1715.051,-0.013431397,1.7189293,1.2624216,1.6453084,100.407486,23.308264,13.235064,21.568508,423.2448,187.00685,50.401,31.629,6.209,18.96,31.588,2.0,91.81202,0.0,0.0,404.25,190.5,3156.0,0.0,-8.5234375,0.84210205,304.9126,21630.197,21635.504,1100.0834,649.80804,128.08006,110.63676,0.0,2.2471797,5.0,79.637146,35.338364,-6.7499914,-7.4999905,5.332,0.0,3.28125,0.5118408,0.0,0.0,0.0,0.0,0.0,0.85839844,0.8466797,80.64575,2.3437495,249.01505,323.6868,0.0,99.99994,99.90234,0.0,249.15889,251.90344,505.875,649.875,0.07899418,374.53125,0.0,800.0,79.82713,89.99995,163.67798,0.0,129.09,153.5625,9.234619,0.8666992,71.710205,84.29413,3.0615234,128.84,129.05,127.45,127.59,0.0,0.0,0.0,0.0,0.0,63.867188,128.08006,694.5133,85.882355,0.0,0.0,1.0,64.625,0.0,0.0,834.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
